id,listing_url,name,neighbourhood,city,state,zipcode,latitude,longitude,host_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
14255219,https://www.airbnb.com/rooms/14255219,"Private room 3 mins to T, 5mins driving to airport",East Boston,Boston,MA,02128,42.366904603169814,-71.03768084507143,Hector,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",45.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
14533011,https://www.airbnb.com/rooms/14533011,*Cosy place near Airport/Downtown and the Beach*,East Boston,Boston,MA,02128,42.38772842497419,-71.01339573383821,Ben,Apartment,Private room,4,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Laptop Friendly Workspace""}",90.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
4080000,https://www.airbnb.com/rooms/4080000,Minutes to Boston-Near Beach 71-5,East Boston,Boston,MA,02128,42.386618593245366,-71.00525682071361,Quinn-May,House,Private room,3,2.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,Washer,Dryer,Essentials,Shampoo}",72.0,86.0,9.0,9.0,9.0,9.0,9.0,9.0
14844149,https://www.airbnb.com/rooms/14844149,Beautiful private room near airport,East Boston,Boston,MA,02128,42.37887543575785,-71.02910227660068,Heather,Apartment,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,Shampoo,Hangers,""Laptop Friendly Workspace""}",98.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
7880828,https://www.airbnb.com/rooms/7880828,"Cozy Room near Logan Airport ,T",East Boston,Boston,MA,02128,42.377832873360454,-71.03026247489727,Ivan,Apartment,Private room,1,1.5,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron}",79.0,94.0,9.0,10.0,10.0,10.0,10.0,9.0
13064781,https://www.airbnb.com/rooms/13064781,Navy Yard Loft,Charlestown,Boston,MA,02129,42.377380676697406,-71.05041078672215,Kristen,Condominium,Entire home/apt,3,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",150.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0
1541166,https://www.airbnb.com/rooms/1541166,Beautiful Studio 15 min to Downtown,Charlestown,Boston,MA,02129,42.38159417885396,-71.07891531143875,Vanya,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in""}",143.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0
8454985,https://www.airbnb.com/rooms/8454985,Modern Navy Yard Apartment,Charlestown,Charlestown,MA,02129,42.376634352984695,-71.05237883372453,Jianmin,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",225.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0
14769652,https://www.airbnb.com/rooms/14769652,Townhouse in the Town Bedroom #2,Charlestown,Boston,MA,02129,42.38370488376533,-71.06564446942194,Roger,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",160.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
77681,https://www.airbnb.com/rooms/77681,Waterfall Room: Bunker Hill B&B,Charlestown,Boston,MA,02129,42.37853324504035,-71.06176887037249,Christiane,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer}",160.0,83.0,9.0,8.0,8.0,9.0,9.0,8.0
4112178,https://www.airbnb.com/rooms/4112178,Charlestown Brownstone,Charlestown,Boston,MA,02129,42.380373976839245,-71.06910599055006,El Has,Condominium,Entire home/apt,1,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,Breakfast,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",125.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
5684598,https://www.airbnb.com/rooms/5684598,Navy Yard Condo on the Water!,Charlestown,Boston,MA,02129,42.377723597976754,-71.05132419433814,Kristin,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",199.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
7109689,https://www.airbnb.com/rooms/7109689,Historic Charlestown Brownstone,Charlestown,Boston,MA,02129,42.376438796147845,-71.06339455004817,Deborah,House,Entire home/apt,6,3.0,3.0,4.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",600.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0
14924831,https://www.airbnb.com/rooms/14924831,"New Construction Comfort, Easy To Get Everywhere",Charlestown,Boston,MA,02129,42.381920630337135,-71.0688369394787,Maria,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",190.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
29765,https://www.airbnb.com/rooms/29765,"Luxury suite, Moroccan furnishings",Charlestown,Boston,MA,02129,42.37833821738547,-71.06662682158364,Elizabeth,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",295.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
14660635,https://www.airbnb.com/rooms/14660635,Navy Yard Retreat,Charlestown,Boston,MA,02129,42.376603293548115,-71.05380183123417,Ashley,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Breakfast,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",250.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
5813992,https://www.airbnb.com/rooms/5813992,Amazing 3BR Apt. in heart of C-Town,Charlestown,Boston (Charlestown),MA,02129,42.37603276384275,-71.06591865924472,Nadine,Apartment,Entire home/apt,4,1.0,3.0,2.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200.0,80.0,10.0,10.0,10.0,8.0,8.0,8.0
3749523,https://www.airbnb.com/rooms/3749523,Grand Colonial in Historic Boston.,Charlestown,Boston,MA,02129,42.37191325559271,-71.06333019925495,Nicolo,House,Entire home/apt,7,3.0,4.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",500.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0
1587540,https://www.airbnb.com/rooms/1587540,Cozy House on Bunker Hill in Boston,Charlestown,Charlestown,MA,02129,42.3788981259316,-71.06118225546153,Finola,House,Entire home/apt,4,1.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",299.0,95.0,9.0,10.0,10.0,10.0,10.0,10.0
10253899,https://www.airbnb.com/rooms/10253899,"Large, lovely 4BR home in Boston",Charlestown,Boston,MA,02129,42.38092491753864,-71.06756115812803,Megan,House,Entire home/apt,6,2.0,4.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",250.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
45987,https://www.airbnb.com/rooms/45987,Gorgeous Garden Studio Charlestown,Charlestown,Charlestown,MA,02129,42.3740433333595,-71.0611766737255,Atef,Apartment,Entire home/apt,3,0.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",125.0,92.0,9.0,9.0,9.0,9.0,10.0,9.0
7009774,https://www.airbnb.com/rooms/7009774,Gorgeous Luxury Condo in Boston!,Charlestown,Boston,MA,02129,42.38382413902392,-71.06766904272655,Shawn,Condominium,Entire home/apt,6,3.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",599.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
14136509,https://www.airbnb.com/rooms/14136509,The place to be!! - Room & bathroom in Charlestown,Charlestown,Boston,MA,02129,42.38181091994198,-71.06597189295363,Kim,Condominium,Private room,1,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",175.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
5174821,https://www.airbnb.com/rooms/5174821,Classic Boston Townhouse Apartment,Charlestown,Boston,MA,02129,42.380182275374096,-71.06829119455756,Alex,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Iron}",150.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0
12432535,https://www.airbnb.com/rooms/12432535,Cozy 1BR w/ private deck in historic Charlestown!,Charlestown,Boston,MA,02129,42.383957953045204,-71.06771082633266,Greg,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Laptop Friendly Workspace""}",200.0,97.0,9.0,9.0,10.0,10.0,10.0,10.0
8613870,https://www.airbnb.com/rooms/8613870,Cozy private room in Charlestown,Charlestown,Boston,MA,02129,42.379800677578814,-71.06674953120306,Greg,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door""}",150.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
13414159,https://www.airbnb.com/rooms/13414159,Amazing & convenient Charlestown Navy Yard Apt,Charlestown,Boston,MA,02129,42.37755837170107,-71.05133817692955,Chorm,Condominium,Entire home/apt,6,2.0,2.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",234.0,99.0,10.0,10.0,9.0,10.0,9.0,9.0
2798599,https://www.airbnb.com/rooms/2798599,Boston's Most Historic District!,Charlestown,Boston,MA,02129,42.374065378925735,-71.06015514787724,Robert,Apartment,Private room,2,1.0,1.0,1.0,Futon,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Laptop Friendly Workspace""}",200.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
12825412,https://www.airbnb.com/rooms/12825412,Charlestown 3 Bedroom Townhouse,Charlestown,Boston,MA,02129,42.375871277133065,-71.05755969860121,Laurie,House,Entire home/apt,4,2.5,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",200.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
14594810,https://www.airbnb.com/rooms/14594810,"Great city view, 1 bedroom!",Charlestown,Boston,MA,02129,42.379994051092865,-71.06652460324518,Darren,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials,""Hair Dryer"",Iron}",249.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
1421610,https://www.airbnb.com/rooms/1421610,Monument Sq 2Bed/2Bath w/ Roof Deck,Charlestown,Boston,MA,02129,42.37618094303146,-71.05987823791533,Seth,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",320.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0
619142,https://www.airbnb.com/rooms/619142, Getaway in Historic Charlestown,Charlestown,Boston,MA,02129,42.378078688488884,-71.06343261367424,Joe,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",175.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0
93505,https://www.airbnb.com/rooms/93505,Spacious Victorian 2br+ apartment,Charlestown,Boston,MA,02129,42.377578852405705,-71.0637641154371,Joe,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector""}",199.0,94.0,9.0,9.0,10.0,10.0,10.0,9.0
3721095,https://www.airbnb.com/rooms/3721095,"Unique 3 Bed, 2 Bath Apartment ",Charlestown,Charlestown,MA,02129,42.38134840856283,-71.06190760557617,Robert,Apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",375.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0
44205,https://www.airbnb.com/rooms/44205,Elegance at Salem Street Court,Charlestown,Boston,MA,02129,42.37655111058528,-71.06676905680453,Elizabeth,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Breakfast,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",235.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
4402259,https://www.airbnb.com/rooms/4402259,Large Studio w/ private patio!,Charlestown,Boston,MA,02129,42.37767806528751,-71.06480028672766,Caitlyn,Apartment,Entire home/apt,2,1.0,0.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",175.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0
1223050,https://www.airbnb.com/rooms/1223050,The Little Room,Charlestown,Charlestown,MA,02129,42.375023805694816,-71.05921092547085,Alex,House,Private room,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",100.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0
189965,https://www.airbnb.com/rooms/189965,"Lovely, luxurious space 3rd floor .",Charlestown,Boston,MA,02129,42.37567505547794,-71.06080414587312,Atef,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Air Conditioning"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Shampoo}",125.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0
6268805,https://www.airbnb.com/rooms/6268805,Charlestown Penthouse w/Private Rooftop Views,Charlestown,Boston,MA,02129,42.376532257719205,-71.06157887354844,Justin & Heidi,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",260.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0
14834305,https://www.airbnb.com/rooms/14834305,Comfortable room near subway 14-1a,Charlestown,Boston,MA,02129,42.384107634700925,-71.07805422051075,Ketai,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
14296152,https://www.airbnb.com/rooms/14296152,Comfortable room near Subway 14-3b,Charlestown,Boston,MA,02129,42.38374930116852,-71.07723138795625,Ketai,House,Private room,1,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",55.0,80.0,8.0,4.0,10.0,10.0,10.0,10.0
13951579,https://www.airbnb.com/rooms/13951579,SPLIT LEVEL CONDO W/ PRIVATE DECK,Charlestown,Boston,MA,02129,42.382265489863144,-71.06999257487924,Alex,Condominium,Entire home/apt,6,1.5,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",219.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
13163259,https://www.airbnb.com/rooms/13163259,1 br / 1 ba in the heart of Charlestown,Charlestown,Boston,MA,02129,42.375439540681185,-71.06413642543394,James,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",150.0,80.0,10.0,8.0,10.0,10.0,8.0,8.0
11837857,https://www.airbnb.com/rooms/11837857,Freedom trail condo with amazing Boston views,Charlestown,Boston,MA,02129,42.3799973196388,-71.06569762923866,Laurel,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door""}",350.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
9822600,https://www.airbnb.com/rooms/9822600,Quintessential Boston Charmer,Charlestown,Boston,MA,02129,42.37294842275394,-71.06250928451718,Lauren,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",275.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
11395461,https://www.airbnb.com/rooms/11395461,Large studio with parking spot!,Charlestown,Boston,MA,02129,42.37355189265302,-71.06236328885844,Kelley,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",300.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
14013663,https://www.airbnb.com/rooms/14013663,The Marble Room,Charlestown,Charlestown,MA,02129,42.37508432707183,-71.05812700596243,Alex,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647
